4.600000000000000533e+00	4.681552797984280812e-01	1.138050762486993772e+00	4.123975741275628763e-04	1.098789110601253727e-01
4.700000000000000178e+00	4.658147980088883089e-01	1.146598352003368015e+00	4.679227734473860633e-04	1.011281131288930685e-01
4.800000000000000711e+00	4.634447769482782364e-01	1.154973560311023162e+00	5.320625786944422220e-04	9.307439511783002772e-02
4.900000000000000355e+00	4.610597973686535456e-01	1.163176813454542158e+00	6.063194897870261696e-04	8.566225819705929057e-02
5.000000000000000000e+00	4.586736781238524574e-01	1.171209495242079957e+00	6.924537983567572146e-04	7.884061622093072041e-02
5.100000000000000533e+00	4.562994967338427355e-01	1.179073864807725913e+00	7.925042975787563145e-04	7.256246108160951946e-02
5.200000000000000178e+00	4.539496342333879664e-01	1.186772971844025193e+00	9.088064712839244962e-04	6.678453079304561002e-02
5.300000000000000711e+00	4.516357535578350291e-01	1.194310578174772486e+00	1.044000044390603829e-03	6.146701405093743520e-02
5.400000000000000355e+00	4.493687272468253058e-01	1.201691078220640918e+00	1.201024413506784558e-03	5.657327455483995848e-02
5.500000000000000000e+00	4.471585189304639329e-01	1.208919419511821358e+00	1.383101191493171442e-03	5.206960088948403564e-02
5.600000000000000533e+00	4.450140409656154206e-01	1.216001017947751395e+00	1.593703520604271848e-03	4.792497142821401657e-02
5.700000000000000178e+00	4.429430164763353828e-01	1.222941670178636864e+00	1.836514286110613311e-03	4.411084199372079795e-02
5.800000000000000711e+00	4.409518665761744671e-01	1.229747461706152789e+00	2.115375547001939471e-03	4.060094623820546117e-02
5.900000000000000355e+00	4.390456440483362921e-01	1.236424682423679977e+00	2.434238616812928885e-03	3.737112608745798981e-02
6.000000000000000000e+00	4.372280122676014402e-01	1.242979730926783599e+00	2.797105532494526588e-03	3.439914572390299907e-02
6.100000000000000533e+00	4.355012840650419603e-01	1.249419030054050639e+00	3.207976257068731289e-03	3.166453776786602725e-02
6.200000000000000178e+00	4.338665254654561210e-01	1.255748962387699175e+00	3.670807316423644120e-03	2.914848759912923304e-02
6.300000000000000711e+00	4.323236692298085271e-01	1.261975799785858721e+00	4.189469647173406364e-03	2.683368174105403917e-02
6.400000000000000355e+00	4.308716646739252920e-01	1.268105651317372295e+00	4.767716956994899960e-03	2.470419128087448721e-02
6.500000000000000000e+00	4.295086329265090375e-01	1.274144419223577795e+00	5.409158992847579173e-03	2.274536231048193691e-02
6.600000000000000533e+00	4.282320238690487391e-01	1.280097767810838061e+00	6.117243171431016591e-03	2.094371597332618865e-02
6.700000000000000178e+00	4.270387665878324079e-01	1.285971095007744314e+00	6.895237990142955714e-03	1.928684915240899342e-02
6.800000000000000711e+00	4.259253970508277698e-01	1.291769523942038367e+00	7.746228281057115049e-03	1.776335467877395227e-02
6.900000000000000355e+00	4.248881898270820412e-01	1.297497889932601289e+00	8.673107828507650718e-03	1.636273687508892072e-02
7.000000000000000000e+00	4.239232367747468033e-01	1.303160744470677646e+00	9.678581722089036471e-03	1.507534484498743166e-02
7.100000000000000533e+00	4.230265550460101664e-01	1.308762348826344235e+00	1.076516274623981820e-02	1.389229622234547032e-02
7.200000000000000178e+00	4.221941313245223260e-01	1.314306688346446705e+00	1.193517976994359041e-02	1.280542405832797020e-02
7.300000000000000711e+00	4.214219932028057669e-01	1.319797474612349752e+00	1.319077906095241989e-02	1.180721367689348267e-02
7.400000000000000355e+00	4.207062442926722823e-01	1.325238158490717799e+00	1.453393191710037648e-02	1.089075258744559051e-02
7.500000000000000000e+00	4.200430925265221660e-01	1.330631941370174154e+00	1.596644137142214093e-02	1.004968364128417356e-02
7.600000000000000533e+00	4.194288834198298677e-01	1.335981786411040595e+00	1.748994884611043341e-02	9.278156414290606238e-03
7.700000000000000178e+00	4.188601028516810709e-01	1.341290432580304781e+00	1.910594258535012677e-02	8.570791983365870850e-03
7.800000000000000711e+00	4.183333997268413040e-01	1.346560406151619649e+00	2.081576455502840567e-02	7.922639997111114579e-03
7.900000000000000355e+00	4.178455830801141579e-01	1.351794034152752566e+00	2.262061863043753757e-02	7.329147862641123730e-03
8.000000000000000000e+00	4.173936284215476467e-01	1.356993456132757014e+00	2.452157779489558612e-02	6.786127428440480447e-03
8.099999999999999645e+00	4.169746765659338994e-01	1.362160636452681928e+00	2.651959168901182190e-02	6.289725273203128873e-03
8.200000000000001066e+00	4.165860279482155315e-01	1.367297375013741378e+00	2.861549334193776509e-02	5.836398856596654305e-03
8.300000000000000711e+00	4.162251468799832432e-01	1.372405319669372625e+00	3.081000673505196810e-02	5.422883368155181558e-03
8.400000000000000355e+00	4.158896448058949646e-01	1.377485974210578501e+00	3.310375212244409671e-02	5.046181232057197520e-03
8.500000000000000000e+00	4.155772821917481652e-01	1.382540710491402924e+00	3.549725345156844181e-02	4.703530730139259854e-03
8.599999999999999645e+00	4.152859578415989406e-01	1.387570775190244632e+00	3.799094281235190773e-02	4.392393958969655066e-03
8.700000000000001066e+00	4.150137039782939574e-01	1.392577300400717144e+00	4.058516708365222242e-02	4.110433219693723425e-03
8.800000000000000711e+00	4.147586780339606594e-01	1.397561310026320669e+00	4.328019219801179651e-02	3.855499400470416890e-03
8.900000000000000355e+00	4.145191556247061482e-01	1.402523728533249248e+00	4.607620872799681605e-02	3.625613658687347474e-03
9.000000000000000000e+00	4.142935239968413286e-01	1.407465386876972424e+00	4.897333568244414959e-02	3.418955732948333968e-03
9.099999999999999645e+00	4.140802746637741727e-01	1.412387029381870107e+00	5.197162497043219392e-02	3.233850468817352046e-03
9.200000000000001066e+00	4.138779970750994797e-01	1.417289319939198267e+00	5.507106544315626406e-02	3.068755533051134750e-03
9.300000000000000711e+00	4.136853720422736247e-01	1.422172846869882878e+00	5.827158609987123650e-02	2.922252469652573958e-03
9.400000000000000355e+00	4.135011656408794645e-01	1.427038129059946980e+00	6.157306002190723188e-02	2.793034433482086826e-03
9.500000000000000000e+00	4.133242237603550473e-01	1.431885619586705349e+00	6.497530677258055165e-02	2.679899776841794794e-03
9.600000000000001421e+00	4.131534653738028195e-01	1.436715712001341405e+00	6.847809647420355361e-02	2.581739718563857283e-03
9.700000000000001066e+00	4.129878792414162225e-01	1.441528742700984633e+00	7.208115130149320149e-02	2.497534142466346051e-03
9.800000000000000711e+00	4.128265184348882677e-01	1.446324994230236305e+00	7.578414769173712207e-02	2.426345986365977068e-03
9.900000000000000355e+00	4.126684954286073403e-01	1.451104699276108745e+00	7.958671892389020119e-02	2.367313652393199588e-03
1.000000000000000000e+01	4.125129769769763644e-01	1.455868046855371967e+00	8.348845901473177233e-02	2.319638047309387479e-03
1.010000000000000142e+01	4.123591811378950478e-01	1.460615181404079976e+00	8.748892224289875341e-02	2.282586295013724464e-03
1.020000000000000107e+01	4.122063733564598764e-01	1.465346207552601365e+00	9.158762614898008358e-02	2.255482202576218446e-03
1.030000000000000071e+01	4.120538630559185123e-01	1.470061192535996542e+00	9.578405307359576237e-02	2.237702030711012126e-03
1.040000000000000036e+01	4.119010004680482284e-01	1.474760167918932163e+00	1.000776512463545653e-01	2.228671671600697141e-03
1.050000000000000000e+01	4.117471735644061548e-01	1.479443132310731102e+00	1.044678363816095024e-01	2.227861267051721699e-03
1.060000000000000142e+01	4.115918056613450671e-01	1.484110052928933721e+00	1.089539926719750029e-01	2.234782818673743642e-03
1.070000000000000107e+01	4.114343523638036015e-01	1.488760867906559149e+00	1.135354742608295359e-01	2.248986115606481980e-03
1.080000000000000071e+01	4.112742986153750668e-01	1.493395488510768754e+00	1.182116066701985602e-01	2.270054879227774870e-03
1.090000000000000036e+01	4.111111571936394427e-01	1.498013800126267281e+00	1.229816872836247410e-01	2.297605121223740988e-03
1.100000000000000000e+01	4.109444666723186534e-01	1.502615663945443991e+00	1.278449863213833027e-01	2.331282143995992272e-03
1.110000000000000142e+01	4.107737895298402275e-01	1.507200918301577541e+00	1.328007476362243200e-01	2.370758372878208065e-03
1.120000000000000107e+01	4.105987103190540943e-01	1.511769380025883347e+00	1.378481895080934938e-01	2.415731110209520284e-03
1.130000000000000071e+01	4.104188337025301836e-01	1.516320845978949894e+00	1.429865055486205516e-01	2.465919936044203096e-03
1.140000000000000036e+01	4.102337836483583855e-01	1.520855093643066480e+00	1.482148649409482100e-01	2.521065884414828984e-03
1.150000000000000000e+01	4.100432017595538881e-01	1.525371882423205427e+00	1.535324131905504430e-01	2.580929304587651577e-03
1.160000000000000142e+01	4.098467453644454861e-01	1.529870955145961275e+00	1.589382730198862226e-01	2.645287357956065035e-03
1.170000000000000107e+01	4.096440871935702055e-01	1.534352038328470336e+00	1.644315443830930978e-01	2.713933826141789931e-03
1.180000000000000071e+01	4.094349140529228714e-01	1.538814843260372323e+00	1.700113050647509283e-01	2.786677391075460634e-03
1.190000000000000036e+01	4.092189256812524545e-01	1.543259066973482918e+00	1.756766111987595191e-01	2.863340114589421961e-03
1.200000000000000000e+01	4.089958341776350204e-01	1.547684392730561687e+00	1.814264974481491211e-01	2.943756874009273439e-03
1.210000000000000142e+01	4.087653630023839191e-01	1.552090490884039387e+00	1.872599774493184932e-01	3.027774077773238374e-03
1.220000000000000107e+01	4.085272458761566305e-01	1.556477019802452677e+00	1.931760443073494982e-01	3.115248271491336072e-03
1.230000000000000071e+01	4.082812265969548715e-01	1.560843626147579544e+00	1.991736706276796276e-01	3.206045955906787134e-03
1.240000000000000036e+01	4.080270581781215711e-01	1.565189945644733571e+00	2.052518089069307050e-01	3.300042499665523793e-03
1.250000000000000000e+01	4.077645020340316395e-01	1.569515603826837413e+00	2.114093919108499253e-01	3.397121110473659208e-03
1.260000000000000142e+01	4.074933277830413147e-01	1.573820216343529532e+00	2.176453327303820851e-01	3.497172612299941866e-03
1.270000000000000107e+01	4.072133126205020326e-01	1.578103389586205996e+00	2.239585250773941660e-01	3.600094643620845719e-03
1.280000000000000071e+01	4.069242407668221539e-01	1.582364721266868557e+00	2.303478435489510756e-01	3.705790941205130799e-03
1.290000000000000036e+01	4.066259032672216445e-01	1.586603800752555360e+00	2.368121437139538432e-01	3.814171104390349544e-03
1.300000000000000000e+01	4.063180974824674441e-01	1.590820209620946279e+00	2.433502623683935218e-01	3.925149944518317897e-03
1.310000000000000142e+01	4.060006266082430426e-01	1.595013522202274103e+00	2.499610177878971440e-01	4.038646879512426333e-03
1.320000000000000107e+01	4.056732995743376202e-01	1.599183305864643190e+00	2.566432097817232805e-01	4.154585783388876907e-03
1.330000000000000071e+01	4.053359306538110163e-01	1.603329121509299737e+00	2.633956199234348539e-01	4.272894480198739450e-03
1.340000000000000036e+01	4.049883391290362011e-01	1.607450524024147009e+00	2.702170117461484833e-01	4.393504307015077756e-03
1.350000000000000000e+01	4.046303493051888744e-01	1.611547062508687178e+00	2.771061307601465629e-01	4.516350116192588242e-03
1.360000000000000142e+01	4.042617902308537348e-01	1.615618280697046050e+00	2.840617046299501736e-01	4.641369903895169874e-03
1.370000000000000107e+01	4.038824952846113425e-01	1.619663717503625477e+00	2.910824434931962301e-01	4.768504263284936186e-03
1.380000000000000071e+01	4.034923019759772966e-01	1.623682907392142605e+00	2.981670400947142863e-01	4.897696115511915999e-03
1.390000000000000036e+01	4.030910519241144296e-01	1.627675380598066157e+00	3.053141697670679333e-01	5.028890671114140225e-03
1.400000000000000000e+01	4.026785905621196870e-01	1.631640663583604267e+00	3.125224906609301301e-01	5.162035033754246507e-03
1.410000000000000142e+01	4.022547674967301146e-01	1.635578279200042173e+00	3.197906439183603178e-01	5.297078574755966114e-03
1.420000000000000107e+01	4.018194360302878576e-01	1.639487747171535448e+00	3.271172538110433958e-01	5.433972339121970543e-03
1.430000000000000071e+01	4.013724527692356103e-01	1.643368584545704225e+00	3.345009278821493570e-01	5.572668551590270226e-03
1.440000000000000036e+01	4.009136776609988906e-01	1.647220305977643129e+00	3.419402571043279049e-01	5.713120618940279588e-03
1.450000000000000000e+01	4.004429746688328851e-01	1.651042423740421539e+00	3.494338160411502581e-01	5.855283882755899817e-03
1.460000000000000142e+01	3.999602109679528672e-01	1.654834448356905963e+00	3.569801629903333051e-01	5.999114638409295749e-03
1.470000000000000107e+01	3.994652567733117388e-01	1.658595888966180043e+00	3.645778401347448683e-01	6.144569894644629979e-03
1.480000000000000071e+01	3.989579854398044301e-01	1.662326253583011004e+00	3.722253737240406313e-01	6.291607456250959164e-03
1.490000000000000036e+01	3.984382738567023297e-01	1.666025049275471126e+00	3.799212744115458840e-01	6.440186372133003753e-03
1.500000000000000000e+01	3.979060018381297970e-01	1.669691782667198865e+00	3.876640372260486411e-01	6.590266158758314660e-03
1.510000000000000142e+01	3.973610521222442071e-01	1.673325960242830757e+00	3.954521417649478621e-01	6.741806766098625003e-03
1.520000000000000107e+01	3.968033104692552104e-01	1.676927088618314521e+00	4.032840524336908650e-01	6.894768660012338957e-03
1.530000000000000071e+01	3.962326659988296140e-01	1.680494674726621396e+00	4.111582187958594536e-01	7.049113187229672818e-03
1.540000000000000036e+01	3.956490106074682100e-01	1.684028226323796673e+00	4.190730755137926922e-01	7.204801847926613732e-03
1.550000000000000000e+01	3.950522390677622675e-01	1.687527252257592814e+00	4.270270425926833147e-01	7.361796377940370284e-03
1.560000000000000142e+01	3.944422491531825448e-01	1.690991262732093992e+00	4.350185257028356123e-01	7.520058866657375676e-03
1.570000000000000107e+01	3.938189417965029526e-01	1.694419769562494071e+00	4.430459165423578094e-01	7.679551916880445438e-03
1.580000000000000071e+01	3.931822206791104057e-01	1.697812286609328813e+00	4.511075926908335587e-01	7.840238108441999546e-03
1.590000000000000036e+01	3.925319923451521809e-01	1.701168330047214461e+00	4.592019179324128286e-01	8.002080103903403199e-03
1.600000000000000000e+01	3.918681662596500415e-01	1.704487418651686959e+00	4.673272425831183630e-01	8.165040690843044374e-03
1.610000000000000142e+01	3.911906550398397409e-01	1.707769074032378764e+00	4.754819040938774721e-01	8.329083047495054043e-03
1.619999999999999929e+01	3.904993740894333043e-01	1.711012821051257404e+00	4.836642267155312203e-01	8.494170239706664779e-03
1.630000000000000071e+01	3.897942416881230443e-01	1.714218188099764673e+00	4.918725218790403475e-01	8.660265303976639323e-03
1.640000000000000213e+01	3.890751790239265762e-01	1.717384707389049803e+00	5.001050885141629099e-01	8.827331259287661547e-03
1.650000000000000000e+01	3.883421103652842654e-01	1.720511915170359174e+00	5.083602137500028428e-01	8.995331312521833572e-03
1.660000000000000142e+01	3.875949628604043462e-01	1.723599352134524310e+00	5.166361726410346744e-01	9.164228551249115756e-03
1.669999999999999929e+01	3.868336665674591002e-01	1.726646563700530601e+00	5.249312284966624054e-01	9.333985953992990012e-03
1.680000000000000071e+01	3.860581544828350364e-01	1.729653100301793645e+00	5.332436332169726567e-01	9.504566398898739443e-03
1.690000000000000213e+01	3.852683626689077379e-01	1.732618517578319972e+00	5.415716280503719560e-01	9.675932824733774265e-03
1.700000000000000000e+01	3.844642301525725281e-01	1.735542376767751360e+00	5.499134434419652440e-01	9.848048046984848175e-03
1.710000000000000142e+01	3.836456989218047231e-01	1.738424245011363833e+00	5.582672992707545800e-01	1.002087472144318030e-02
1.719999999999999929e+01	3.828127139574160065e-01	1.741263695628194164e+00	5.666314052295023940e-01	1.019437536107005784e-02
1.730000000000000071e+01	3.819652233155863552e-01	1.744060308277667559e+00	5.750039615609222610e-01	1.036851244579307940e-02
1.740000000000000213e+01	3.811031780993354157e-01	1.746813669319821516e+00	5.833831591208021861e-01	1.054324834038563273e-02
1.750000000000000000e+01	3.802265324371982280e-01	1.749523372162712365e+00	5.917671794847919609e-01	1.071854522479576133e-02
1.760000000000000142e+01	3.793352435174418558e-01	1.752189017510977997e+00	6.001541953918467787e-01	1.089436512045912665e-02
1.769999999999999929e+01	3.784292716252241617e-01	1.754810213521660556e+00	6.085423714099409409e-01	1.107066994523072702e-02
1.780000000000000071e+01	3.775085801561771648e-01	1.757386576083456164e+00	6.169298642685355771e-01	1.124742150566178898e-02
1.790000000000000213e+01	3.765731356029350385e-01	1.759917729237615802e+00	6.253148228086098381e-01	1.142458141737433264e-02
1.800000000000000000e+01	3.756229075820021746e-01	1.762403305387645336e+00	6.336953885029118494e-01	1.160211113264376752e-02
1.810000000000000142e+01	3.746578688555414760e-01	1.764842945455693091e+00	6.420696960322640479e-01	1.177997197074408080e-02
1.819999999999999929e+01	3.736779953533935772e-01	1.767236299035404912e+00	6.504358738688477137e-01	1.195812514937926070e-02
1.830000000000000071e+01	3.726832661700356653e-01	1.769583024928817139e+00	6.587920441007024674e-01	1.213653169805890483e-02
1.840000000000000213e+01	3.716736635863055471e-01	1.771882791303734717e+00	6.671363230060699534e-01	1.231515248813857405e-02
1.850000000000000000e+01	3.706491730839929222e-01	1.774135275884642260e+00	6.754668215289661992e-01	1.249394824456569533e-02
1.860000000000000142e+01	3.696097833592181803e-01	1.776340165900442747e+00	6.837816461228545251e-01	1.267287960478543328e-02
1.869999999999999929e+01	3.685554863388109670e-01	1.778497158731916938e+00	6.920788985318887532e-01	1.285190704115293098e-02
1.880000000000000071e+01	3.674862771945657802e-01	1.780605962064014669e+00	7.003566763240034465e-01	1.303099087993756823e-02
1.890000000000000213e+01	3.664021543564610628e-01	1.782666294083777192e+00	7.086130733464526266e-01	1.321009130950533475e-02
1.900000000000000000e+01	3.653031195039479484e-01	1.784677883333716686e+00	7.168461805673466136e-01	1.338916842383655950e-02
1.910000000000000142e+01	3.641891775987504687e-01	1.786640469263528930e+00	7.250540861151421046e-01	1.356818218984709792e-02
1.920000000000000284e+01	3.630603369010943493e-01	1.788553802503024759e+00	7.332348756383145760e-01	1.374709244512786234e-02
1.930000000000000071e+01	3.619166089784467411e-01	1.790417645009162451e+00	7.413866328094946834e-01	1.392585890940619200e-02
1.940000000000000213e+01	3.607580086947071996e-01	1.792231769944908182e+00	7.495074400405797865e-01	1.410444121429094491e-02
1.950000000000000000e+01	3.595845542252791294e-01	1.793995961928533056e+00	7.575953788761994323e-01	1.428279890434307545e-02
1.960000000000000142e+01	3.583962670917485993e-01	1.795710017563585614e+00	7.656485301434819979e-01	1.446089141642015706e-02
1.970000000000000284e+01	3.571931721620434930e-01	1.797373745474736939e+00	7.736649745308569193e-01	1.463867809726973612e-02
1.980000000000000071e+01	3.559752976461711960e-01	1.798986966306504121e+00	7.816427931537358598e-01	1.481611821911671227e-02
1.990000000000000213e+01	3.547426750792701533e-01	1.800549512561190335e+00	7.895800682237221757e-01	1.499317100381545274e-02
2.000000000000000000e+01	3.534953393801858468e-01	1.802061229394009256e+00	7.974748831014841777e-01	1.516979559601411287e-02
2.010000000000000142e+01	3.522333288437794474e-01	1.803521974568348840e+00	8.053253228904211358e-01	1.534595108105707949e-02
2.020000000000000284e+01	3.509566851416995314e-01	1.804931618527862991e+00	8.131294749393684906e-01	1.552159649496721167e-02
2.030000000000000071e+01	3.496654532808446958e-01	1.806290043986523930e+00	8.208854295666134782e-01	1.569669085049639132e-02
2.040000000000000213e+01	3.483596816673999452e-01	1.807597146724761128e+00	8.285912802242312303e-01	1.587119312232982207e-02
2.050000000000000000e+01	3.470394221045874916e-01	1.808852835628344868e+00	8.362451240138192299e-01	1.604506225793608798e-02
2.060000000000000142e+01	3.457047297904805028e-01	1.810057032728303206e+00	8.438450621950481789e-01	1.621825718803681163e-02
2.070000000000000284e+01	3.443556632306791765e-01	1.811209672277070748e+00	8.513892009525002580e-01	1.639073685998643573e-02
2.080000000000000071e+01	3.429922843375470265e-01	1.812310701937739132e+00	8.588756515699320637e-01	1.656246021956811129e-02
2.090000000000000213e+01	3.416146584552899879e-01	1.813360083133367828e+00	8.663025308400829072e-01	1.673338621329379869e-02
2.100000000000000000e+01	3.402228543347684542e-01	1.814357790826916172e+00	8.736679616341508359e-01	1.690347380460362897e-02
2.110000000000000142e+01	3.388169441387715031e-01	1.815303813646227171e+00	8.809700733745091661e-01	1.707268198164215572e-02
2.120000000000000284e+01	3.373970034472919544e-01	1.816198154009009746e+00	8.882070025074203512e-01	1.724096976503454101e-02
2.130000000000000071e+01	3.359631112325978664e-01	1.817040827900399780e+00	8.953768930456131869e-01	1.740829622292572321e-02
2.140000000000000213e+01	3.345153495576317360e-01	1.817831861468035770e+00	9.024778977508065569e-01	1.757462055254996672e-02
2.150000000000000000e+01	3.330538039771274161e-01	1.818571295700307067e+00	9.095081776908335858e-01	1.773990199282022770e-02
2.160000000000000142e+01	3.315785634923369418e-01	1.819259185969906323e+00	9.164659028292757581e-01	1.790409984425936699e-02
2.170000000000000284e+01	3.300897204889027825e-01	1.819895601383491268e+00	9.233492526540807432e-01	1.806717349298453401e-02
2.180000000000000071e+01	3.285873707374534214e-01	1.820480624852846896e+00	9.301564166611007156e-01	1.822908241960852216e-02
2.190000000000000213e+01	3.270716133941991011e-01	1.821014353166047206e+00	9.368855948376313414e-01	1.838978620814117615e-02
2.200000000000000000e+01	3.255425509297362741e-01	1.821496896260038856e+00	9.435349981392814334e-01	1.854924456382306755e-02
2.210000000000000142e+01	3.240002888093274636e-01	1.821928373728743278e+00	9.501028489437736146e-01	1.870741736188100482e-02
2.220000000000000284e+01	3.224449360126691588e-01	1.822308920669272414e+00	9.565873815826826387e-01	1.886426459183332058e-02
2.230000000000000071e+01	3.208766048843055829e-01	1.822638686082526993e+00	9.629868428110303080e-01	1.901974638507709925e-02
2.240000000000000213e+01	3.192954110876188301e-01	1.822917832425940965e+00	9.692994922864972551e-01	1.917382302958824461e-02
2.250000000000000000e+01	3.177014735999815764e-01	1.823146535624091458e+00	9.755236030524533364e-01	1.932645497950008159e-02
2.260000000000000142e+01	3.160949147079089583e-01	1.823324985079310734e+00	9.816574620209916890e-01	1.947760286468204136e-02
2.270000000000000284e+01	3.144758598714460507e-01	1.823453382274792922e+00	9.876993701891018107e-01	1.962722750637214270e-02
2.280000000000000071e+01	3.128444374711982223e-01	1.823531938114528961e+00	9.936476426153529884e-01	1.977528993824258924e-02
2.290000000000000213e+01	3.112007793479893980e-01	1.823560878794752149e+00	9.995006100141186067e-01	1.992175139077017113e-02
2.300000000000000000e+01	3.095450205820697298e-01	1.823540443490205831e+00	1.005256618797921275e+00	2.006657331081218229e-02
2.310000000000000142e+01	3.078772994634948468e-01	1.823470884098114864e+00	1.010914031509912325e+00	2.020971737233197632e-02
2.320000000000000284e+01	3.061977574814874203e-01	1.823352465186461879e+00	1.016471227295083768e+00	2.035114548624566283e-02
